customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Call Duration,Data Usage
6609-MXJHJ,Female,0,Yes,Yes,30,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Manual,25.1,789.55,No,35,4352
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),100.05,4834,No,30,2175
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Manual,55.7,3131.8,No,27,2797
3834-XUIFC,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,85.2,602.55,Yes,10,2996
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Manual,91.15,3369.25,No,60,3332
0410-IPFTY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),83.85,2674.15,No,4,2877
2831-EBWRN,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,45.9,199.75,No,58,1219
9430-NKQLY,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.1,1790.8,No,44,2614
8414-MYSHR,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,91.4,449.75,Yes,53,1865
0247-SLUJI,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.7,19.7,No,48,4546
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,91.5,1400.3,No,53,3241
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),51.3,411.6,No,57,4199
1293-HHSHJ,Female,0,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,21.1,741,No,30,3167
4840-ORQXB,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Manual,104.75,5841.35,No,6,4348
7599-FKVXZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),106.15,4512.7,Yes,19,3378
3982-DQLUS,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Manual,85.75,5688.45,No,20,3154
8610-ZIKJJ,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.3,31.9,No,3,2100
3756-VNWDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Manual,100.75,6674.65,No,51,2661
7801-KICAO,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,74.15,1345.75,No,23,4419
7673-LPRNY,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Manual,78.55,1843.05,No,17,3313
8229-TNIQA,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,45.3,196.95,Yes,17,707
6060-QBMGV,Male,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,1433.8,No,20,3484
7339-POGZN,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Monthly,No,Manual,50.7,214.55,No,51,3064
2828-SLQPF,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),45.0,865.85,No,23,4612
4465-VDKIQ,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,No,Manual,77.8,1358.6,No,46,2372
2921-XWDJH,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,Yes,Manual,83.45,3147.15,No,47,3371
6221-AVQYL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),73.25,131.05,Yes,55,1273
2558-BUOZZ,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,No,39,4848
9257-AZMTZ,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1078.75,No,28,4582
0003-MKNFE,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Monthly,No,Manual,59.9,542.4,No,24,1524
0975-UYDTX,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,No,15,2507
7743-EXURX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Manual,51.05,415.05,Yes,33,2889
4682-BLBUC,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Manual,70.95,3250.45,No,59,4506
0975-VOOVL,Female,0,No,No,3,No,No,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,29.2,98.5,No,56,2075
5968-VXZLG,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),46.6,87.9,No,41,1215
5569-KGJHX,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),85.35,754.65,Yes,32,2866
4988-IQIGL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,75.35,75.35,Yes,9,4522
5201-FRKKS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),74.3,1952.25,No,36,4345
9799-CAYJJ,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.3,153.8,No,60,3424
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Manual,75.2,3198.6,Yes,31,2059
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.9,20.9,Yes,49,4867
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Manual,94.3,5610.15,No,57,330
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Manual,76.45,4519.5,No,55,3757
6738-ISCBM,Male,0,No,No,44,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Manual,54.0,2440.25,No,46,1644
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Manual,104.25,6860.6,No,5,531
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.95,1377.7,No,27,4873
1335-NTIUC,Male,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,24.95,190.25,No,42,755
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Monthly,Yes,Manual,84.75,1651.95,No,57,2549
4558-CGYCZ,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.75,78.3,No,16,3991
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,38,3614
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.9,44.9,No,11,3093
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,75.25,576.7,No,58,2433
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,24.6,1279,No,3,1330
6814-ZPWFQ,Male,1,No,No,51,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.0,1260.7,No,44,2939
4063-EIKNQ,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.95,267.35,No,3,4147
6993-YCOBK,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Manual,110.6,6586.85,No,59,1742
5206-HPJKM,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),55.5,934.15,No,25,1348
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,43.3,123.65,Yes,48,4873
0748-RDGGM,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes,38,1443
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.45,19.45,No,42,4462
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,84.85,3645.6,No,38,1581
6036-TTFYU,Female,0,Yes,No,16,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.6,314.45,No,31,1155
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Manual,53.45,3053,No,59,2143
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,677.05,No,33,944
0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,58,4780
4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),84.8,906.85,Yes,59,429
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Manual,95.05,4888.7,Yes,10,3189
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Manual,50.35,237.25,Yes,60,4957
3746-EUBYR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.6,74.6,Yes,5,588
2332-EFBJY,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.7,342.4,Yes,14,3836
2880-FPNAE,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Manual,74.2,140.1,No,11,2779
1703-MGIAB,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Monthly,Yes,Manual,69.0,1108,No,4,3256
4311-QTTAI,Female,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.35,295.55,No,10,1975
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Manual,59.45,892.65,Yes,47,2472
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.8,198.25,No,55,1490
2165-VOEGB,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes,31,1908
3612-YUNGG,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No,46,2304
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,79.15,79.15,No,51,3817
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Manual,53.65,1355.45,No,28,345
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209,No,47,3498
2219-MVUSO,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,45.15,438.4,Yes,44,347
1053-MXTTK,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,5,2145
1530-ZTDOZ,Female,0,Yes,No,49,No,No,DSL,Yes,No,No,No,Yes,No,Monthly,No,Bank transfer (automatic),40.65,2070.75,No,40,4127
1301-LOPVR,Male,0,Yes,Yes,29,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,No,3,1798
0853-TWRVK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,55,1101
8914-RBTSB,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,No,Manual,93.8,3019.5,Yes,50,3404
6212-ATMLK,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.7,4729.75,No,40,1996
8200-LGKSR,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Manual,83.2,6126.1,No,21,2937
1568-BEKZM,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No,23,2062
0670-ANMUU,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,25,522
6897-RWMUB,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,34,4869
0963-ZBDRN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,96.2,3183.4,Yes,2,4586
7594-RQHXR,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,79.6,79.6,Yes,26,2188
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,54,3151
6134-KWTBV,Male,0,No,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.4,1429.65,No,39,2847
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,71.05,472.65,No,7,245
6331-EWIEB,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,85.25,1734.5,Yes,43,883
0895-LNKRC,Male,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.45,113.5,No,7,4203
2045-BMBTJ,Female,1,No,No,33,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),59.45,1884.65,No,58,1484
8417-GSODA,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No,26,2832
5171-EPLKN,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,470,No,58,2598
4452-QIIEB,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,43.9,278.4,No,11,4680
5998-VVEJY,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Monthly,Yes,Manual,80.5,2088.8,Yes,10,3281
1624-NALOJ,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Manual,89.8,502.6,Yes,57,1167
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),90.5,2595.85,No,16,4482
7820-ZYGNY,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,No,26,1554
4317-VTEOA,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,50.75,50.75,Yes,57,3167
9677-AVKED,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Manual,84.6,4449.75,No,55,130
1670-SVOWZ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),89.65,1208.35,Yes,10,2737
2227-JRSJX,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),99.15,1956.4,No,26,4339
9847-HNVGP,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.95,310.6,No,52,4129
6696-YDAYZ,Male,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,20.5,290.55,No,51,1753
8980-WQFWL,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Manual,62.1,2096.1,No,17,3733
1730-ZMAME,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,79.5,2665,No,19,176
6506-EYCNH,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),19.55,543.8,No,9,957
4634-JLRJT,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,20.35,20.35,No,48,990
9501-UKKNL,Male,0,No,No,59,No,No,DSL,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,51.7,3005.8,No,2,767
2560-QTSBS,Female,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.3,1623.15,No,53,4650
7541-YLXCL,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Manual,65.4,2498.4,Yes,55,3153
4795-WRNVT,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Monthly,No,Manual,65.1,2586,No,38,2820
6080-TCMYC,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Manual,81.2,3292.3,No,47,2982
0260-ZDLGK,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,72.9,651.4,Yes,25,4580
7860-UXCRM,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No,50,3235
6357-JJPQT,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.5,232.35,No,3,3693
2292-XQWSV,Male,0,Yes,Yes,40,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Manual,60.3,2448.5,No,10,4418
9552-TGUZV,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Manual,75.0,658.1,No,46,1059
5913-INRQV,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Manual,90.15,3128.8,No,56,2059
8722-NGNBH,Male,0,No,No,5,No,No,DSL,Yes,No,Yes,Yes,No,No,Monthly,No,Manual,40.0,223.45,Yes,45,3393
6210-KBBPI,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),99.45,919.4,Yes,19,4984
9643-YBLUR,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),69.05,653.95,No,58,305
8734-FNWVH,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),59.7,1825.5,No,47,2567
9447-YPTBX,Female,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,943.1,No,31,1614
0133-BMFZO,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Monthly,Yes,Manual,86.25,181.65,Yes,22,2184
6128-CZOMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,45.65,45.65,Yes,33,3182
9540-JYROE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,70.1,551.35,Yes,14,4434
9026-LHEVG,Female,0,No,No,9,No,No,DSL,No,Yes,No,No,No,Yes,Monthly,No,Manual,40.75,359.4,No,18,1961
2260-USTRB,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),70.2,115.95,Yes,48,1131
3656-TKRVZ,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Manual,55.35,165.2,Yes,31,4768
7011-CVEUC,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),95.7,2338.35,No,4,3219
6185-TASNN,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,46.3,46.3,No,59,4885
7925-PNRGI,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Monthly,No,Manual,81.3,3541.1,No,14,2419
8623-TMRBY,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Manual,84.2,4146.05,Yes,38,2371
1552-CZCLL,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.0,1087.25,No,32,3995
3038-PQIUY,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),66.15,2522.4,No,8,3326
1501-SGHBW,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,45.85,81,Yes,21,4755
9313-CDOGY,Male,0,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.6,717.3,No,41,3347
8148-BPLZQ,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,49.8,1734.2,No,9,3898
2623-DRYAM,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Manual,101.75,7069.3,No,7,1269
9987-LUTYD,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Manual,55.15,742.9,No,52,2185
3208-YPIOE,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,75.25,3017.65,Yes,44,1712
4488-KQFDT,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Manual,103.95,6423,No,13,2353
2612-RANWT,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),100.15,1164.3,Yes,2,3437
5693-PIPCS,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No,35,2188
0491-KAPQG,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,73.7,1558.7,No,43,4107
1925-LFCZZ,Male,1,No,No,55,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,25,455
8039-EQPIM,Male,0,Yes,No,69,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No,55,1663
6900-PXRMS,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Manual,105.75,2710.25,Yes,54,4325
8707-RMEZH,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No,10,3804
3346-BRMIS,Female,1,Yes,No,18,No,No,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,48.35,810.7,Yes,23,903
3209-ZPKFI,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,54.25,2538.2,No,11,2857
6479-VDGRK,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,No,21,4715
9373-WSLOY,Male,1,Yes,No,33,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Monthly,Yes,Manual,50.0,1750.85,No,48,1304
2933-FILNV,Female,0,Yes,Yes,2,No,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,24.4,36.55,Yes,59,2508
3569-JFODW,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,No,51,1227
9819-FBNSV,Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),72.25,2575.45,No,22,355
9544-PYPSJ,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),96.1,6019.35,No,14,474
1591-XWLGB,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,1379.6,No,22,1087
0396-UKGAI,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Monthly,Yes,Bank transfer (automatic),55.3,1284.2,No,34,4598
3243-ZHOHY,Female,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.1,296.15,No,52,4923
5186-EJEGL,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Monthly,Yes,Manual,69.5,653.25,No,25,2035
7527-QNRUS,Male,0,Yes,Yes,17,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Manual,25.15,412.6,No,53,3734
9986-BONCE,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.95,85.5,Yes,57,3260
2722-JMONI,Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,49.55,49.55,Yes,29,2400
2203-GHNWN,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Manual,79.65,1928.7,No,9,2578
3878-AVSOQ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,71.25,71.25,No,37,800
